median_house_value,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income
71800.0,-116.9,33.93,34.0,3183.0,738.0,1820.0,647.0,2.2321
127900.0,-116.9,33.74,14.0,2281.0,426.0,894.0,430.0,2.3712
93800.0,-116.9,33.65,15.0,652.0,149.0,248.0,97.0,2.1071
234500.0,-116.9,33.22,11.0,4132.0,773.0,2012.0,703.0,3.1906
167200.0,-116.9,33.03,11.0,3213.0,634.0,1975.0,579.0,3.475
189200.0,-116.9,32.9,19.0,3090.0,552.0,1621.0,520.0,4.0806
146900.0,-116.9,32.84,18.0,4215.0,810.0,2104.0,773.0,4.0873
153800.0,-116.9,32.84,18.0,3612.0,737.0,1864.0,713.0,2.7069
294700.0,-116.9,32.79,21.0,3770.0,491.0,1410.0,446.0,6.7685
307100.0,-116.9,32.77,8.0,3600.0,492.0,1421.0,482.0,6.2609
193800.0,-116.91,34.0,18.0,553.0,100.0,215.0,82.0,5.5
123400.0,-116.91,33.75,13.0,10886.0,2127.0,4266.0,1955.0,2.3169
189700.0,-116.91,33.71,19.0,6807.0,1164.0,2703.0,1055.0,3.1591
147100.0,-116.91,32.87,14.0,3048.0,597.0,1690.0,576.0,4.3818
131000.0,-116.91,32.86,15.0,3153.0,628.0,1633.0,527.0,3.6898
139500.0,-116.91,32.86,10.0,3699.0,838.0,2310.0,759.0,2.5365
159500.0,-116.91,32.85,21.0,4152.0,703.0,2255.0,697.0,4.5096
174400.0,-116.91,32.83,16.0,5203.0,898.0,2515.0,862.0,4.105
170100.0,-116.91,32.82,14.0,1978.0,424.0,1085.0,387.0,3.8073
232000.0,-116.91,32.81,22.0,4331.0,637.0,1952.0,654.0,5.4834
208800.0,-116.91,32.8,32.0,1943.0,287.0,1081.0,292.0,5.6846
316400.0,-116.91,32.78,15.0,4058.0,511.0,1580.0,473.0,7.5
300300.0,-116.91,32.73,8.0,4630.0,624.0,2048.0,575.0,6.4745
143800.0,-116.92,33.63,18.0,397.0,89.0,239.0,80.0,2.8125
145000.0,-116.92,32.85,23.0,1378.0,269.0,767.0,266.0,4.0625
178000.0,-116.92,32.84,16.0,4675.0,834.0,2188.0,817.0,4.6674
165300.0,-116.92,32.82,34.0,1765.0,284.0,772.0,282.0,5.0118
155700.0,-116.92,32.82,17.0,2492.0,494.0,1278.0,439.0,2.8875
184600.0,-116.92,32.82,16.0,2784.0,468.0,1458.0,465.0,4.0048
160400.0,-116.92,32.8,33.0,1518.0,268.0,857.0,272.0,3.5586
159100.0,-116.92,32.78,21.0,4192.0,752.0,2101.0,710.0,4.4306
181300.0,-116.92,32.76,9.0,1859.0,307.0,947.0,304.0,5.9202
95600.0,-116.93,33.93,13.0,7804.0,1594.0,3297.0,1469.0,2.0549
121500.0,-116.93,33.75,14.0,6027.0,1148.0,3136.0,1036.0,2.964
112800.0,-116.93,33.74,15.0,3757.0,666.0,1693.0,654.0,3.6806
239900.0,-116.93,33.06,16.0,3490.0,545.0,1628.0,535.0,4.8836
211900.0,-116.93,32.87,17.0,3722.0,670.0,1561.0,604.0,3.6027
150000.0,-116.93,32.85,5.0,4116.0,990.0,2770.0,905.0,3.1142
119000.0,-116.93,32.85,15.0,3273.0,895.0,1872.0,842.0,2.5388
163500.0,-116.93,32.83,21.0,1283.0,278.0,684.0,289.0,2.3203
171000.0,-116.93,32.82,26.0,4129.0,714.0,1820.0,718.0,4.2586
125400.0,-116.93,32.81,18.0,2447.0,466.0,1573.0,472.0,2.6429
140600.0,-116.93,32.79,23.0,5759.0,1258.0,3108.0,1202.0,3.0927
142300.0,-116.93,32.79,19.0,3354.0,699.0,1948.0,682.0,3.0192
78500.0,-116.94,34.4,20.0,6541.0,1401.0,2631.0,980.0,2.1339
153500.0,-116.94,34.24,27.0,12342.0,2630.0,1300.0,566.0,1.998
137600.0,-116.94,33.77,14.0,7240.0,1410.0,2708.0,1240.0,2.4145
118900.0,-116.94,33.74,19.0,2901.0,445.0,1414.0,475.0,4.6406
120000.0,-116.94,33.73,17.0,5160.0,851.0,2344.0,781.0,3.7175
227800.0,-116.94,32.89,24.0,2541.0,381.0,1078.0,372.0,5.2542
177200.0,-116.94,32.87,24.0,2824.0,441.0,1480.0,471.0,5.2614
166300.0,-116.94,32.84,32.0,1607.0,253.0,778.0,262.0,4.5278
147800.0,-116.94,32.83,38.0,1701.0,317.0,872.0,304.0,3.7831
159200.0,-116.94,32.82,35.0,1737.0,285.0,826.0,294.0,3.2411
137500.0,-116.94,32.8,28.0,3042.0,729.0,1964.0,703.0,2.4141
109800.0,-116.94,32.8,21.0,7906.0,2292.0,4868.0,2117.0,1.8937
193200.0,-116.94,32.78,17.0,13559.0,2656.0,6990.0,2533.0,3.434
229700.0,-116.94,32.75,4.0,14934.0,2479.0,6945.0,2418.0,5.1221
116300.0,-116.95,33.97,14.0,5320.0,974.0,1947.0,843.0,3.1393
95300.0,-116.95,33.79,8.0,10997.0,2205.0,5060.0,1949.0,2.1979
74000.0,-116.95,33.78,24.0,3409.0,804.0,1939.0,739.0,1.7303
95900.0,-116.95,33.76,10.0,6890.0,1702.0,3141.0,1451.0,1.7079
109500.0,-116.95,33.75,23.0,4676.0,1096.0,2770.0,1057.0,1.7847
85800.0,-116.95,33.75,19.0,2238.0,573.0,1190.0,507.0,2.0714
89400.0,-116.95,33.74,20.0,2233.0,431.0,1024.0,399.0,2.4554
91200.0,-116.95,33.74,18.0,1996.0,405.0,1270.0,400.0,2.7083
94500.0,-116.95,33.73,21.0,4587.0,810.0,2233.0,765.0,3.2371
173900.0,-116.95,33.68,11.0,1183.0,178.0,543.0,147.0,4.4792
117000.0,-116.95,33.31,16.0,2921.0,639.0,1838.0,540.0,2.2393
222600.0,-116.95,32.96,18.0,2087.0,353.0,992.0,329.0,4.5
129400.0,-116.95,32.84,31.0,1307.0,245.0,752.0,231.0,3.4286
168700.0,-116.95,32.83,14.0,12517.0,2506.0,6389.0,2333.0,3.3081
144900.0,-116.95,32.82,18.0,3038.0,592.0,1904.0,595.0,3.8024
108300.0,-116.95,32.82,12.0,5535.0,1434.0,3112.0,1262.0,2.5949
147700.0,-116.95,32.81,31.0,1277.0,293.0,698.0,237.0,3.1106
100000.0,-116.95,32.81,15.0,2619.0,599.0,1513.0,537.0,2.543
123200.0,-116.95,32.79,19.0,11391.0,3093.0,7178.0,2905.0,2.0326
138100.0,-116.95,32.78,33.0,2432.0,443.0,1147.0,427.0,3.3906
296400.0,-116.95,32.78,20.0,3425.0,448.0,1489.0,443.0,6.2552
303400.0,-116.95,32.77,25.0,3308.0,421.0,1201.0,414.0,6.3191
266200.0,-116.95,32.76,13.0,5543.0,857.0,2074.0,737.0,4.9528
157100.0,-116.95,32.73,17.0,1635.0,272.0,960.0,279.0,5.2671
88500.0,-116.96,34.94,20.0,2355.0,467.0,1198.0,428.0,3.9934
44700.0,-116.96,34.83,30.0,1211.0,289.0,611.0,230.0,1.6667
81900.0,-116.96,33.94,22.0,1999.0,497.0,1304.0,479.0,1.4063
83000.0,-116.96,33.79,21.0,2990.0,691.0,2108.0,660.0,2.0135
76300.0,-116.96,33.75,35.0,3269.0,757.0,2328.0,705.0,2.5898
87600.0,-116.96,33.74,19.0,3649.0,755.0,1717.0,696.0,2.2115
87000.0,-116.96,33.73,20.0,4735.0,973.0,2306.0,904.0,3.069
186500.0,-116.96,32.9,16.0,3047.0,495.0,1507.0,499.0,5.3008
158500.0,-116.96,32.87,17.0,4713.0,740.0,2531.0,723.0,4.8286
160300.0,-116.96,32.86,14.0,3064.0,496.0,1681.0,503.0,4.4347
166100.0,-116.96,32.85,11.0,9724.0,1796.0,5247.0,1777.0,4.1716
152500.0,-116.96,32.81,8.0,2378.0,638.0,1410.0,623.0,2.9097
134400.0,-116.96,32.8,25.0,3421.0,803.0,1681.0,742.0,3.369
124100.0,-116.96,32.8,19.0,4574.0,1152.0,3045.0,1057.0,2.065
120800.0,-116.96,32.8,16.0,3920.0,1094.0,2612.0,1023.0,1.3291
133700.0,-116.96,32.79,35.0,1081.0,266.0,691.0,259.0,2.6324
123800.0,-116.96,32.79,19.0,3008.0,693.0,2341.0,689.0,2.6087
138800.0,-116.96,32.79,17.0,5236.0,1325.0,3308.0,1233.0,2.3221
132800.0,-116.96,32.78,26.0,2807.0,630.0,1785.0,580.0,2.1638
112100.0,-116.97,33.96,12.0,5876.0,1222.0,2992.0,1151.0,2.4322
91200.0,-116.97,33.94,29.0,3197.0,632.0,1722.0,603.0,3.0432
73200.0,-116.97,33.93,29.0,2793.0,722.0,1583.0,626.0,1.424
74800.0,-116.97,33.78,24.0,2680.0,606.0,1728.0,527.0,2.535
86200.0,-116.97,33.74,31.0,2712.0,628.0,1519.0,629.0,1.942
76900.0,-116.97,33.74,20.0,3674.0,792.0,1498.0,758.0,2.2161
287500.0,-116.97,33.13,10.0,5149.0,851.0,2177.0,783.0,6.7957
112500.0,-116.97,32.83,23.0,149.0,32.0,101.0,34.0,2.6458
111400.0,-116.97,32.8,15.0,3927.0,1018.0,2204.0,977.0,2.4367
113600.0,-116.97,32.79,32.0,1255.0,338.0,782.0,302.0,2.6635
112500.0,-116.97,32.79,19.0,4108.0,1101.0,2971.0,1006.0,1.9893
138600.0,-116.97,32.78,37.0,1255.0,238.0,671.0,278.0,3.7019
136400.0,-116.97,32.78,35.0,1113.0,236.0,681.0,246.0,2.9784
226900.0,-116.97,32.78,26.0,8902.0,1413.0,3941.0,1387.0,4.7943
228900.0,-116.97,32.76,33.0,3071.0,466.0,1348.0,513.0,6.1768
270700.0,-116.97,32.76,26.0,2460.0,313.0,838.0,299.0,5.9878
186900.0,-116.97,32.75,28.0,3519.0,583.0,1720.0,590.0,4.7973
176100.0,-116.97,32.74,14.0,7410.0,1344.0,3597.0,1274.0,4.2192
233400.0,-116.97,32.65,4.0,16450.0,2833.0,7985.0,2683.0,5.6631
153300.0,-116.97,32.56,23.0,1262.0,294.0,5176.0,275.0,2.5625
133900.0,-116.98,34.13,16.0,2098.0,449.0,342.0,143.0,4.0333
117500.0,-116.98,34.07,21.0,739.0,125.0,199.0,82.0,4.8958
316700.0,-116.98,34.05,6.0,2290.0,312.0,957.0,274.0,7.2708
89800.0,-116.98,33.94,27.0,3459.0,640.0,1760.0,654.0,3.4545
73200.0,-116.98,33.93,40.0,2277.0,498.0,1391.0,453.0,1.9472
68300.0,-116.98,33.93,33.0,376.0,83.0,267.0,88.0,2.1581
139300.0,-116.98,33.83,15.0,2228.0,472.0,653.0,350.0,2.683
107900.0,-116.98,33.77,12.0,5829.0,1309.0,2711.0,1118.0,1.9707
85700.0,-116.98,33.74,25.0,4952.0,1062.0,1589.0,1024.0,1.8446
151700.0,-116.98,32.88,12.0,7320.0,1279.0,4048.0,1249.0,4.3952
153200.0,-116.98,32.86,19.0,2121.0,341.0,1236.0,353.0,4.7717
146400.0,-116.98,32.86,16.0,7718.0,1423.0,4383.0,1394.0,4.0693
134500.0,-116.98,32.85,12.0,3570.0,713.0,3321.0,666.0,4.0882
164400.0,-116.98,32.8,28.0,5721.0,1029.0,2672.0,1054.0,3.963
189700.0,-116.98,32.79,32.0,3756.0,662.0,1611.0,598.0,3.8667
379600.0,-116.98,32.77,29.0,3558.0,447.0,1097.0,445.0,8.093
214000.0,-116.98,32.75,25.0,4137.0,662.0,1905.0,630.0,4.375
170800.0,-116.98,32.75,18.0,1519.0,369.0,802.0,347.0,2.9886
173700.0,-116.98,32.74,24.0,977.0,147.0,454.0,169.0,4.9286
162300.0,-116.98,32.74,16.0,3361.0,537.0,1754.0,578.0,5.1098
175300.0,-116.98,32.73,16.0,952.0,143.0,530.0,143.0,5.0864
223300.0,-116.98,32.72,4.0,1078.0,158.0,571.0,184.0,4.6667
121400.0,-116.98,32.71,18.0,2355.0,444.0,1277.0,433.0,3.4551
70500.0,-116.99,34.89,24.0,2741.0,577.0,1551.0,522.0,3.474
69000.0,-116.99,34.88,23.0,6060.0,1165.0,2920.0,1072.0,3.1528
157100.0,-116.99,34.3,29.0,5055.0,1036.0,410.0,191.0,3.5104
195900.0,-116.99,33.99,22.0,4227.0,658.0,1849.0,619.0,4.7356
147500.0,-116.99,33.92,26.0,503.0,69.0,293.0,59.0,3.7083
113100.0,-116.99,33.77,7.0,10352.0,2007.0,3559.0,1689.0,2.2925
69400.0,-116.99,33.76,12.0,7626.0,1704.0,2823.0,1554.0,2.1722
77000.0,-116.99,33.75,18.0,9601.0,2401.0,4002.0,2106.0,1.4366
97800.0,-116.99,33.73,13.0,16148.0,3474.0,6159.0,3232.0,1.9961
43000.0,-116.99,33.46,13.0,1614.0,410.0,846.0,270.0,2.83
181300.0,-116.99,32.96,17.0,5509.0,866.0,2748.0,817.0,4.8854
134200.0,-116.99,32.85,32.0,5211.0,949.0,3025.0,948.0,4.0931
154600.0,-116.99,32.83,20.0,6696.0,1326.0,3687.0,1291.0,3.1979
201000.0,-116.99,32.81,25.0,4436.0,758.0,1997.0,738.0,4.2386
250000.0,-116.99,32.81,18.0,10968.0,1521.0,4439.0,1501.0,6.2787
195800.0,-116.99,32.8,34.0,3657.0,538.0,1513.0,562.0,5.2907
165100.0,-116.99,32.79,33.0,2420.0,393.0,1003.0,397.0,4.0658
165800.0,-116.99,32.79,26.0,3623.0,703.0,1609.0,669.0,3.744
222800.0,-116.99,32.78,29.0,1114.0,163.0,385.0,154.0,5.4333
301600.0,-116.99,32.77,35.0,2306.0,334.0,828.0,310.0,6.1103
215300.0,-116.99,32.74,18.0,3341.0,611.0,1952.0,602.0,3.9844
189900.0,-116.99,32.74,17.0,3101.0,547.0,1410.0,486.0,3.1771
153800.0,-116.99,32.73,30.0,1856.0,339.0,1103.0,379.0,4.0357
169500.0,-116.99,32.72,15.0,825.0,130.0,334.0,131.0,4.0391
143300.0,-116.99,32.72,14.0,1771.0,301.0,1046.0,284.0,4.775
149600.0,-116.99,32.72,13.0,1330.0,216.0,719.0,215.0,3.8295
169500.0,-116.99,32.72,11.0,1112.0,164.0,441.0,174.0,4.7679
113800.0,-116.99,32.71,21.0,3049.0,582.0,2355.0,585.0,3.8904
150100.0,-116.99,32.7,15.0,3660.0,622.0,2629.0,612.0,4.0444
193500.0,-116.99,32.64,15.0,4331.0,699.0,2046.0,627.0,3.9519
69400.0,-117.0,34.89,29.0,2637.0,512.0,1188.0,446.0,2.99
87200.0,-117.0,34.87,16.0,6862.0,1292.0,3562.0,1126.0,3.6091
94400.0,-117.0,33.74,8.0,5330.0,1529.0,2143.0,1107.0,2.1103
419200.0,-117.0,33.29,17.0,2073.0,313.0,573.0,221.0,8.2531
150400.0,-117.0,32.87,18.0,11544.0,1979.0,6296.0,1923.0,4.4904
140800.0,-117.0,32.85,24.0,1888.0,319.0,950.0,319.0,5.282
150300.0,-117.0,32.8,33.0,1816.0,325.0,768.0,316.0,4.5662
241400.0,-117.0,32.77,35.0,2114.0,317.0,881.0,320.0,5.5
173500.0,-117.0,32.77,30.0,1802.0,401.0,776.0,386.0,2.8125
226800.0,-117.0,32.76,31.0,2545.0,373.0,956.0,342.0,4.3977
189100.0,-117.0,32.76,31.0,1989.0,280.0,805.0,301.0,6.5645
118800.0,-117.0,32.74,17.0,2357.0,599.0,1423.0,510.0,1.8856
143200.0,-117.0,32.72,10.0,3817.0,943.0,2352.0,875.0,2.1362
123500.0,-117.0,32.71,22.0,2263.0,441.0,1395.0,416.0,3.725
131000.0,-117.0,32.7,23.0,2785.0,468.0,1456.0,449.0,4.3714
264100.0,-117.0,32.67,16.0,2238.0,307.0,1002.0,303.0,6.6143
170400.0,-117.0,32.64,11.0,3098.0,490.0,1391.0,484.0,4.9792
55500.0,-117.01,34.9,36.0,2181.0,555.0,1404.0,492.0,2.3077
72000.0,-117.01,34.9,34.0,2194.0,519.0,1326.0,515.0,2.1056
70400.0,-117.01,34.89,26.0,2599.0,498.0,1332.0,443.0,2.7198
135200.0,-117.01,34.01,15.0,5592.0,891.0,2419.0,840.0,4.7193
118800.0,-117.01,33.97,18.0,4775.0,886.0,1868.0,836.0,2.3355
362300.0,-117.01,33.04,13.0,4595.0,567.0,1643.0,544.0,7.7684
378300.0,-117.01,32.99,8.0,3372.0,430.0,1536.0,448.0,8.4284
151400.0,-117.01,32.85,23.0,2592.0,414.0,1401.0,431.0,5.4903
143300.0,-117.01,32.84,23.0,1951.0,395.0,901.0,378.0,3.1023
121900.0,-117.01,32.83,17.0,15401.0,3280.0,7302.0,3176.0,3.3067
185100.0,-117.01,32.81,26.0,4499.0,645.0,1866.0,626.0,5.516
193500.0,-117.01,32.81,21.0,4203.0,618.0,1620.0,600.0,5.3441
168900.0,-117.01,32.8,20.0,2705.0,545.0,1198.0,497.0,3.7159
160200.0,-117.01,32.8,17.0,1558.0,479.0,803.0,431.0,2.6934
84200.0,-117.01,32.8,17.0,1042.0,210.0,650.0,215.0,3.1
159300.0,-117.01,32.79,33.0,4015.0,663.0,1864.0,664.0,4.3152
155300.0,-117.01,32.79,31.0,3776.0,815.0,1886.0,799.0,3.4421
235600.0,-117.01,32.78,20.0,2616.0,597.0,1532.0,579.0,2.9896
149300.0,-117.01,32.77,43.0,841.0,192.0,496.0,207.0,3.0179
164200.0,-117.01,32.77,34.0,3330.0,723.0,1592.0,656.0,2.6678
223700.0,-117.01,32.76,34.0,3415.0,608.0,1464.0,593.0,4.0549
189600.0,-117.01,32.76,22.0,3626.0,824.0,1800.0,769.0,2.8594
152500.0,-117.01,32.75,34.0,2105.0,340.0,973.0,357.0,4.3088
178100.0,-117.01,32.75,26.0,4038.0,706.0,2065.0,687.0,3.9545
135200.0,-117.01,32.74,31.0,3473.0,722.0,2098.0,677.0,2.6973
120800.0,-117.01,32.73,22.0,2526.0,530.0,1556.0,529.0,2.8646
132300.0,-117.01,32.72,12.0,2914.0,734.0,2104.0,703.0,2.3068
129100.0,-117.01,32.71,20.0,3506.0,692.0,1977.0,668.0,2.981
132200.0,-117.01,32.7,7.0,2327.0,490.0,1304.0,445.0,3.3553
120800.0,-117.01,32.7,25.0,2321.0,398.0,1434.0,386.0,3.5341
266900.0,-117.01,32.67,17.0,2319.0,348.0,1125.0,337.0,5.551
293900.0,-117.01,32.66,11.0,9992.0,1368.0,4495.0,1316.0,6.9664
221600.0,-117.01,32.63,7.0,6483.0,976.0,3269.0,1005.0,5.7358
14999.0,-117.02,36.4,19.0,619.0,239.0,490.0,164.0,2.1
61600.0,-117.02,34.9,37.0,1199.0,351.0,782.0,296.0,1.6515
69300.0,-117.02,34.89,29.0,3111.0,661.0,1530.0,608.0,2.8281
191600.0,-117.02,34.03,19.0,4415.0,648.0,1627.0,619.0,4.2361
105200.0,-117.02,33.95,5.0,1822.0,367.0,798.0,313.0,2.8783
108900.0,-117.02,33.81,10.0,6317.0,1335.0,2625.0,1094.0,2.3
120700.0,-117.02,33.76,20.0,1317.0,203.0,453.0,158.0,2.8393
112500.0,-117.02,33.73,14.0,3700.0,750.0,1171.0,695.0,1.9476
134700.0,-117.02,33.71,6.0,8278.0,1579.0,3062.0,1446.0,3.0043
337200.0,-117.02,33.6,7.0,1972.0,352.0,964.0,317.0,3.244
160100.0,-117.02,32.95,25.0,1909.0,334.0,1043.0,322.0,3.7784
148300.0,-117.02,32.84,17.0,4013.0,673.0,2263.0,661.0,5.131
164000.0,-117.02,32.81,27.0,1950.0,317.0,950.0,320.0,4.0656
180900.0,-117.02,32.81,26.0,1998.0,301.0,874.0,305.0,5.4544
182200.0,-117.02,32.81,14.0,3173.0,599.0,1451.0,585.0,3.7292
168900.0,-117.02,32.8,29.0,1232.0,243.0,665.0,247.0,3.65
177200.0,-117.02,32.8,27.0,2369.0,370.0,927.0,374.0,4.1162
147900.0,-117.02,32.79,36.0,2211.0,384.0,868.0,329.0,4.0491
158200.0,-117.02,32.78,33.0,3481.0,708.0,1726.0,719.0,3.3675
163000.0,-117.02,32.78,31.0,2567.0,507.0,1198.0,499.0,3.4659
185700.0,-117.02,32.76,40.0,2523.0,488.0,976.0,470.0,3.11
154200.0,-117.02,32.76,15.0,1204.0,326.0,543.0,326.0,1.0278
217100.0,-117.02,32.75,33.0,3296.0,537.0,1345.0,556.0,5.2835
144700.0,-117.02,32.74,30.0,4205.0,772.0,2012.0,734.0,3.5
119200.0,-117.02,32.74,12.0,3301.0,963.0,2000.0,879.0,1.8594
141400.0,-117.02,32.73,22.0,5201.0,865.0,3280.0,817.0,4.7952
126900.0,-117.02,32.72,36.0,2030.0,369.0,1142.0,357.0,3.7763
118500.0,-117.02,32.71,30.0,3187.0,592.0,2082.0,631.0,3.5388
125400.0,-117.02,32.7,22.0,2756.0,516.0,1849.0,486.0,4.1837
267400.0,-117.02,32.68,14.0,3986.0,675.0,2065.0,702.0,5.7192
245200.0,-117.02,32.67,20.0,1505.0,184.0,635.0,182.0,6.5772
273600.0,-117.02,32.66,19.0,771.0,103.0,376.0,108.0,6.6272
281700.0,-117.02,32.64,5.0,260.0,41.0,157.0,42.0,6.5151
98100.0,-117.02,32.59,19.0,1902.0,335.0,1102.0,313.0,3.0365
76600.0,-117.03,34.91,27.0,2718.0,583.0,1472.0,509.0,2.825
101500.0,-117.03,34.87,7.0,2245.0,407.0,1016.0,364.0,3.9464
220300.0,-117.03,34.07,16.0,3784.0,577.0,1615.0,525.0,4.2333
113500.0,-117.03,34.03,26.0,3501.0,664.0,1860.0,681.0,3.0403
187500.0,-117.03,33.89,6.0,78.0,11.0,27.0,10.0,3.125
243800.0,-117.03,33.32,14.0,1088.0,209.0,601.0,193.0,3.8438
212800.0,-117.03,33.18,17.0,5391.0,886.0,2732.0,830.0,5.1771
248300.0,-117.03,33.12,25.0,3142.0,446.0,1286.0,419.0,5.4663
182100.0,-117.03,32.96,16.0,3424.0,698.0,1940.0,645.0,4.121
209700.0,-117.03,32.82,16.0,1765.0,289.0,743.0,280.0,4.9744
220000.0,-117.03,32.8,19.0,3866.0,775.0,1554.0,703.0,4.3281
174400.0,-117.03,32.79,31.0,2366.0,383.0,1077.0,387.0,4.2992
220500.0,-117.03,32.79,26.0,3859.0,513.0,1469.0,538.0,5.8683
171300.0,-117.03,32.78,17.0,5481.0,1618.0,2957.0,1537.0,2.5707
161200.0,-117.03,32.77,34.0,1796.0,428.0,918.0,424.0,2.875
118200.0,-117.03,32.77,19.0,4819.0,1492.0,2572.0,1336.0,2.3393
187300.0,-117.03,32.75,24.0,7879.0,1655.0,3898.0,1534.0,3.0897
130400.0,-117.03,32.74,37.0,821.0,150.0,404.0,135.0,3.0125
129700.0,-117.03,32.74,35.0,1878.0,454.0,991.0,409.0,2.4345
123600.0,-117.03,32.73,38.0,3174.0,606.0,1557.0,619.0,3.5861
142000.0,-117.03,32.73,34.0,2061.0,391.0,1169.0,400.0,3.5096
154400.0,-117.03,32.73,32.0,1750.0,333.0,997.0,335.0,3.4784
125400.0,-117.03,32.72,38.0,886.0,176.0,505.0,188.0,3.5938
120600.0,-117.03,32.72,37.0,2192.0,455.0,1515.0,446.0,3.0588
99600.0,-117.03,32.71,34.0,2328.0,444.0,1684.0,429.0,3.25
103000.0,-117.03,32.71,33.0,3126.0,627.0,2300.0,623.0,3.2596
109900.0,-117.03,32.7,19.0,2304.0,572.0,2010.0,556.0,2.2866
175500.0,-117.03,32.69,8.0,2460.0,397.0,1784.0,390.0,4.5662
179400.0,-117.03,32.69,5.0,3201.0,532.0,2061.0,536.0,5.0829
156100.0,-117.03,32.69,10.0,901.0,163.0,698.0,167.0,4.6648
266600.0,-117.03,32.67,15.0,5094.0,818.0,2118.0,758.0,5.3505
290500.0,-117.03,32.65,14.0,1111.0,142.0,472.0,145.0,7.6344
213700.0,-117.03,32.63,14.0,2796.0,476.0,1466.0,464.0,5.2489
227700.0,-117.03,32.63,13.0,2087.0,313.0,1165.0,330.0,5.7789
166900.0,-117.03,32.61,22.0,1028.0,148.0,523.0,152.0,6.0086
66800.0,-117.04,34.89,37.0,1884.0,366.0,1052.0,353.0,3.175
98300.0,-117.04,34.04,30.0,3474.0,735.0,1674.0,691.0,2.5863
92000.0,-117.04,34.03,29.0,3375.0,795.0,1760.0,699.0,2.7028
103500.0,-117.04,34.02,24.0,4663.0,1213.0,1851.0,1116.0,1.4418
104900.0,-117.04,34.0,25.0,3750.0,781.0,1594.0,785.0,2.4167
132100.0,-117.04,34.0,21.0,4624.0,852.0,2174.0,812.0,3.5255
150000.0,-117.04,33.15,15.0,13814.0,2888.0,6583.0,2789.0,2.8247
335600.0,-117.04,33.09,16.0,4677.0,581.0,1902.0,566.0,6.1834
296200.0,-117.04,33.03,16.0,2852.0,435.0,1083.0,448.0,6.3761
342300.0,-117.04,33.01,28.0,922.0,107.0,314.0,97.0,8.4721
314900.0,-117.04,32.99,6.0,9518.0,1418.0,4413.0,1275.0,6.6012
192900.0,-117.04,32.98,16.0,1332.0,196.0,640.0,193.0,6.0226
175700.0,-117.04,32.97,13.0,6711.0,1256.0,3683.0,1220.0,4.5746
436100.0,-117.04,32.9,6.0,6525.0,826.0,3146.0,806.0,9.2858
177400.0,-117.04,32.83,8.0,2205.0,348.0,777.0,341.0,6.0266
254200.0,-117.04,32.81,12.0,2880.0,406.0,1381.0,418.0,6.5412
243400.0,-117.04,32.8,25.0,2504.0,345.0,1067.0,350.0,5.7416
146700.0,-117.04,32.8,11.0,1802.0,440.0,630.0,428.0,2.0337
306800.0,-117.04,32.79,23.0,2491.0,350.0,863.0,348.0,6.7196
143800.0,-117.04,32.77,21.0,1824.0,447.0,962.0,431.0,2.7826
144700.0,-117.04,32.77,16.0,7963.0,1881.0,3769.0,1804.0,2.9624
141400.0,-117.04,32.76,43.0,3171.0,665.0,1534.0,625.0,3.141
152200.0,-117.04,32.76,37.0,2979.0,557.0,1285.0,564.0,3.7368
144000.0,-117.04,32.75,36.0,2297.0,418.0,1070.0,392.0,3.5192
132000.0,-117.04,32.74,5.0,2878.0,785.0,1727.0,758.0,1.7179
140700.0,-117.04,32.74,33.0,3880.0,770.0,2288.0,805.0,3.6848
137000.0,-117.04,32.72,24.0,5474.0,955.0,3020.0,904.0,4.0813
109800.0,-117.04,32.71,28.0,5274.0,991.0,3727.0,961.0,3.57
158900.0,-117.04,32.69,9.0,3417.0,860.0,2521.0,828.0,3.02
89300.0,-117.04,32.68,13.0,2132.0,425.0,1345.0,432.0,4.0
115000.0,-117.04,32.68,11.0,1875.0,357.0,1014.0,386.0,4.375
137500.0,-117.04,32.67,14.0,3464.0,683.0,2139.0,734.0,4.0668
303900.0,-117.04,32.66,22.0,3362.0,630.0,1471.0,612.0,4.1442
247800.0,-117.04,32.65,8.0,8806.0,1401.0,3159.0,1059.0,4.2155
225600.0,-117.04,32.64,5.0,2329.0,542.0,1213.0,514.0,4.0298
181600.0,-117.04,32.63,26.0,2756.0,422.0,1166.0,398.0,5.1354
160200.0,-117.04,32.63,26.0,2074.0,356.0,1228.0,335.0,4.1154
151900.0,-117.04,32.62,27.0,1710.0,282.0,1089.0,297.0,4.6793
139800.0,-117.04,32.6,20.0,8052.0,1461.0,5094.0,1430.0,4.2241
152900.0,-117.04,32.6,18.0,4747.0,846.0,3002.0,872.0,3.9076
132100.0,-117.04,32.58,20.0,2029.0,357.0,1497.0,353.0,4.0089
152100.0,-117.04,32.58,14.0,2355.0,406.0,1883.0,401.0,5.0311
93200.0,-117.04,32.55,15.0,2206.0,648.0,2511.0,648.0,1.6348
67500.0,-117.04,32.54,7.0,938.0,297.0,1187.0,282.0,1.2667
62000.0,-117.05,34.89,36.0,1199.0,260.0,665.0,229.0,3.7065
111800.0,-117.05,34.04,23.0,3967.0,766.0,1518.0,698.0,2.29
104600.0,-117.05,34.03,28.0,3009.0,698.0,1200.0,626.0,1.3993
106700.0,-117.05,34.02,21.0,3098.0,646.0,1351.0,614.0,2.598
